frame,face_id,person_label,emotion,score,caption
1946,-1,,,,"A mulher está fazendo o cabelo em uma salão, fazendo a sua barba numa salão."
1947,-1,,,,"A mulher está fazendo o cabelo em uma salão, fazendo a sua barba numa salão."
1948,-1,,,,"A mulher está fazendo o cabelo cortado em uma loja, fazendo com que a mulher tenha o cabelo cortado em uma loja."
1949,-1,,,,"A mulher está fazendo o cabelo em uma salão, fazendo a sua barba numa salão."
1950,-1,,,,"A mulher está fazendo o cabelo em uma salão, fazendo a sua barba numa salão."
1951,-1,,,,"A mulher está fazendo o cabelo em uma salão, fazendo a sua barba numa salão."
1952,-1,,,,"A mulher está fazendo o cabelo cortado em uma loja, fazendo com que a mulher tenha o cabelo cortado em uma loja."
1953,-1,,,,"A mulher está fazendo o cabelo cortado em uma loja, fazendo com que a mulher tenha o cabelo cortado em uma loja."
1954,-1,,,,"A mulher está fazendo o cabelo cortado em uma loja, fazendo com que a mulher tenha o cabelo cortado em uma loja."
1955,-1,,,,"A mulher está fazendo o cabelo cortado em uma loja, fazendo com que a mulher tenha o cabelo cortado em uma loja."
1956,-1,,,,"A mulher está fazendo o cabelo cortado em uma loja, fazendo com que a mulher tenha o cabelo cortado em uma loja."
1957,-1,,,,"A mulher está fazendo o cabelo cortado em uma loja, fazendo com que a mulher tenha o cabelo cortado em uma loja."
1958,-1,,,,"Um homem de um vestido branco está fazendo com que o cabelo dele se desfixou, de forma que um homem de um chapéu branco está tirando o cabelo dele."
1959,-1,,,,"Um homem de um vestido branco está fazendo com que o cabelo dele se desfixou, de forma que um homem de um chapéu branco está tirando o cabelo dele."
1960,-1,,,,"Um homem de um vestido branco está fazendo com que o cabelo dele se desfixou, de forma que um homem de um chapéu branco está tirando o cabelo dele."
1961,-1,,,,Homem e mulher em uma sala de hospitalização.
1962,-1,,,,"Um homem de um vestido branco está fazendo com que o cabelo dele se desfixou, de forma que um homem de um chapéu branco está tirando o cabelo dele."
1963,-1,,,,"Um homem de um vestido branco está fazendo com que o cabelo dele se desfixou, de forma que um homem de um chapéu branco está tirando o cabelo dele."
1964,-1,,,,"Uma mulher de avental branco está sentada numa cadeira em uma cadeira de um jaleco branco, sentado numa cadeira."
1965,-1,,,,Um homem de um vestido branco está sentado em uma cadeira de uma cadeira de um homem de camiseta branca está sentado em uma cadeira de uma cadeira de um homem de camiseta branca.
1966,-1,,,,"A mulher está fazendo o cabelo em uma salão, fazendo a sua barba numa salão."
1967,-1,,,,"Um homem de um vestido branco está fazendo com que o cabelo dele se desfixou, de forma que um homem de um chapéu branco está tirando o cabelo dele."
1968,-1,,,,"Um homem de um vestido branco está fazendo com que o cabelo dele se desfixou, de forma que um homem de um chapéu branco está tirando o cabelo dele."
1969,-1,,,,Homem e mulher em uma sala de hospitalização.
1970,-1,,,,Um homem de um vestido branco está sentado em uma cadeira de uma cadeira de um homem de camiseta branca está sentado em uma cadeira de uma cadeira de um homem de camiseta branca.
1971,-1,,,,Homem e mulher em uma sala de hospitalização.
1972,-1,,,,Homem e mulher em uma sala de hospitalização.
1973,-1,,,,Homem e mulher em uma sala de hospitalização.
1974,-1,,,,Homem e mulher em uma sala de hospitalização.
1975,-1,,,,"Um homem de um vestido branco está fazendo com que o cabelo dele se desfixou, de forma que um homem de um chapéu branco está tirando o cabelo dele."
1976,-1,,,,Homem e mulher em uma sala de hospitalização.
1977,-1,,,,Homem e mulher em uma sala de hospitalização.
1978,-1,,,,"Um homem de um vestido branco está fazendo com que o cabelo dele se desfixou, de forma que um homem de um chapéu branco está tirando o cabelo dele."
1979,-1,,,,Homem e mulher em uma sala de hospitalização.
1980,-1,,,,Homem e mulher em uma sala de hospitalização.
1981,-1,,,,Homem e mulher em uma sala de hospitalização.
1982,-1,,,,"Um homem de um vestido branco está fazendo com que o cabelo dele se desfixou, de forma que um homem de um chapéu branco está tirando o cabelo dele."
1983,-1,,,,Homem e mulher em uma sala de hospitalização.
1984,-1,,,,Homem e mulher em uma sala de hospitalização.
1985,-1,,,,Um homem e uma mulher em uma sala com luzes.
1986,-1,,,,"A mulher está fazendo o cabelo em uma salão, fazendo a sua barba numa salão."
1987,-1,,,,"A mulher está fazendo o cabelo em uma salão, fazendo a sua barba numa salão."
1988,-1,,,,"A mulher está fazendo o cabelo em uma salão, fazendo a sua barba numa salão."
1989,-1,,,,A mulher está sentada em uma cadeira em frente a um dentista.
1990,-1,,,,Uma mulher está sentada em uma cadeira em frente a um espelho.
1991,-1,,,,"A mulher está fazendo o cabelo em uma salão, fazendo a sua barba numa salão."
1992,-1,,,,Fazer o cabelo de uma mulher de um vestido branco é fazer com que ela tenha feito o cabelo de uma mulher de um vestido branco é fazer com que ela tenha feito o cabelo de uma mulher de um vestido branco.
1993,-1,,,,Uma mulher de um vestido branco está sentada numa cadeira de uma cadeira de uma mulher de camiseta branca está sentada numa cadeira de uma cadeira de uma mulher de um vestido branco está sentado numa cadeira de uma cadeira de uma mulher de um vestido branco está sentado numa cadeira de uma cadeira de uma mulher de um vestido branco
1994,-1,,,,Fazer o cabelo de uma mulher de um vestido branco é fazer com que ela tenha feito o cabelo de uma mulher de um vestido branco é fazer com que ela tenha feito o cabelo de uma mulher de um vestido branco.
1995,-1,,,,"A mulher está fazendo o cabelo em uma salão, fazendo a sua barba numa salão."
1996,-1,,,,Fazer o cabelo de uma mulher de um vestido branco é fazer com que ela tenha feito o cabelo de uma mulher de um vestido branco é fazer com que ela tenha feito o cabelo de uma mulher de um vestido branco.
1997,-1,,,,Fazer o cabelo de uma mulher de um vestido branco é fazer com que ela tenha feito o cabelo de uma mulher de um vestido branco é fazer com que ela tenha feito o cabelo de uma mulher de um vestido branco.
1998,-1,,,,Fazer o cabelo de uma mulher de um vestido branco é fazer com que ela tenha feito o cabelo de uma mulher de um vestido branco é fazer com que ela tenha feito o cabelo de uma mulher de um vestido branco.
1999,-1,,,,Fazer o cabelo de uma mulher de um vestido branco é fazer com que ela tenha feito o cabelo de uma mulher de um vestido branco é fazer com que ela tenha feito o cabelo de uma mulher de um vestido branco.
2000,-1,,,,Fazer o cabelo de uma mulher de um vestido branco é fazer com que ela tenha feito o cabelo de uma mulher de um vestido branco é fazer com que ela tenha feito o cabelo de uma mulher de um vestido branco.
2001,-1,,,,Uma mulher está conseguindo seus dentes escolados por um dentista que está fazendo com que os dentes fiquem escovados por um dentista.
2002,-1,,,,Uma mulher está conseguindo seus dentes escolados por um dentista que está fazendo com que os dentes fiquem escovados por um dentista.
2003,-1,,,,A mulher em um vestido branco está fazendo com que seus dentes sejam examinados examinados.
2004,-1,,,,A mulher em um vestido branco está fazendo com que seus dentes sejam examinados examinados.
2005,-1,,,,"A mulher está fazendo o cabelo em uma salão, fazendo a sua barba numa salão."
2006,-1,,,,Fazer o cabelo de uma mulher de um vestido branco é fazer com que ela tenha feito o cabelo de uma mulher de um vestido branco é fazer com que ela tenha feito o cabelo de uma mulher de um vestido branco.
2007,-1,,,,"A mulher está fazendo o cabelo em uma salão, fazendo a sua barba numa salão."
2008,-1,,,,"A mulher está fazendo o cabelo em uma salão, fazendo a sua barba numa salão."
2009,-1,,,,"A mulher está fazendo o cabelo em uma salão, fazendo a sua barba numa salão."
2010,-1,,,,Um homem em uma camisa branca de um homem em uma camisa branca de um homem.
2011,-1,,,,Um homem de um vestido branco está sentado em uma cadeira de uma cadeira de um homem de camiseta branca está sentado em uma cadeira de uma cadeira de um homem de camiseta branca.
2012,-1,,,,Um homem de um vestido branco está sentado em uma cadeira de uma cadeira de um homem de camiseta branca está sentado em uma cadeira de uma cadeira de um homem de camiseta branca.
2013,-1,,,,Um homem de um vestido branco está sentado em uma cadeira de uma cadeira de um homem de camiseta branca está sentado em uma cadeira de uma cadeira de um homem de camiseta branca.
2014,-1,,,,Um homem de um vestido branco está sentado em uma cadeira de uma cadeira de um homem de camiseta branca está sentado em uma cadeira de uma cadeira de um homem de camiseta branca.
2015,-1,,,,Um homem de um vestido branco está sentado em uma cadeira de uma cadeira de um homem de camiseta branca está sentado em uma cadeira de uma cadeira de um homem de camiseta branca.
2016,-1,,,,Um homem de um vestido branco está sentado em uma cadeira de uma cadeira de um homem de camiseta branca está sentado em uma cadeira de uma cadeira de um homem de camiseta branca.
2017,-1,,,,Um homem de um vestido branco está sentado em uma cadeira de uma cadeira de um homem de camiseta branca está sentado em uma cadeira de uma cadeira de um homem de camiseta branca.
2018,-1,,,,Um homem de um vestido branco está sentado em uma cadeira de uma cadeira de um homem de camiseta branca está sentado em uma cadeira de uma cadeira de um homem de camiseta branca.
2019,-1,,,,Um homem de um vestido branco está sentado em uma cadeira de uma cadeira de um homem de camiseta branca está sentado em uma cadeira de uma cadeira de um homem de camiseta branca.
2020,-1,,,,Um homem de um vestido branco está sentado em uma cadeira de uma cadeira de um homem de camiseta branca está sentado em uma cadeira de uma cadeira de um homem de camiseta branca.
2021,-1,,,,Um homem de um vestido branco está sentado em uma cadeira de uma cadeira de um homem de camiseta branca está sentado em uma cadeira de uma cadeira de um homem de camiseta branca.
2022,-1,,,,Um homem em um papagaio branco está sentado em uma cadeira em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem
2023,-1,,,,Um homem em um chapéu branco sentado numa cadeira de uma cadeira de um homem em um chapéu branco sentado numa cadeira de uma cadeira de um homem em um chapéu branco sentado numa cadeira de uma cadeira de um homem em um chapéu branco sentado numa cadeira de uma cadeira de um homem em um chapéu branco sentado numa cadeira de uma
2024,-1,,,,Um homem em um chapéu branco sentado numa cadeira de uma cadeira de um homem em um chapéu branco sentado numa cadeira de uma cadeira de um homem em um chapéu branco sentado numa cadeira de uma cadeira de um homem em um chapéu branco sentado numa cadeira de uma cadeira de um homem em um chapéu branco sentado numa cadeira de uma
2025,-1,,,,Um homem em um chapéu branco sentado numa cadeira de uma cadeira de um homem em um chapéu branco sentado numa cadeira de uma cadeira de um homem em um chapéu branco sentado numa cadeira de uma cadeira de um homem em um chapéu branco sentado numa cadeira de uma cadeira de um homem em um chapéu branco sentado numa cadeira de uma
2026,-1,,,,Um homem em um chapéu branco sentado numa cadeira de uma cadeira de um homem em um chapéu branco sentado numa cadeira de uma cadeira de um homem em um chapéu branco sentado numa cadeira de uma cadeira de um homem em um chapéu branco sentado numa cadeira de uma cadeira de um homem em um chapéu branco sentado numa cadeira de uma
2027,-1,,,,Um homem em um chapéu branco sentado numa cadeira de uma cadeira de um homem em um chapéu branco sentado numa cadeira de uma cadeira de um homem em um chapéu branco sentado numa cadeira de uma cadeira de um homem em um chapéu branco sentado numa cadeira de uma cadeira de um homem em um chapéu branco sentado numa cadeira de uma
2028,-1,,,,Um homem em um chapéu branco sentado numa cadeira de uma cadeira de um homem em um chapéu branco sentado numa cadeira de uma cadeira de um homem em um chapéu branco sentado numa cadeira de uma cadeira de um homem em um chapéu branco sentado numa cadeira de uma cadeira de um homem em um chapéu branco sentado numa cadeira de uma
2029,-1,,,,Um homem em um chapéu branco sentado numa cadeira de uma cadeira de um homem em um chapéu branco sentado numa cadeira de uma cadeira de um homem em um chapéu branco sentado numa cadeira de uma cadeira de um homem em um chapéu branco sentado numa cadeira de uma cadeira de um homem em um chapéu branco sentado numa cadeira de uma
2030,-1,,,,"Um homem em um papagaio branco sentado numa cadeira de uma cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em uma missão branca, sentado numa cadeira de um homem em uma missão branca, sentado numa cadeira de um homem em uma missão branca, sentado numa cadeira de um homem em uma missão branca,"
2031,-1,,,,"Um homem em um papagaio branco sentado numa cadeira de uma cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em uma missão branca, sentado numa cadeira de um homem em uma missão branca, sentado numa cadeira de um homem em uma missão branca, sentado numa cadeira de um homem em uma missão branca,"
2032,-1,,,,"Um homem em um papagaio branco sentado numa cadeira de uma cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em uma missão branca, sentado numa cadeira de um homem em uma missão branca, sentado numa cadeira de um homem em uma missão branca, sentado numa cadeira de um homem em uma missão branca,"
2033,-1,,,,"Um homem em um papagaio branco sentado numa cadeira de uma cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em uma missão branca, sentado numa cadeira de um homem em uma missão branca, sentado numa cadeira de um homem em uma missão branca, sentado numa cadeira de um homem em uma missão branca,"
2034,-1,,,,"Um homem em um papagaio branco sentado numa cadeira de uma cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em uma missão branca, sentado numa cadeira de um homem em uma missão branca, sentado numa cadeira de um homem em uma missão branca, sentado numa cadeira de um homem em uma missão branca,"
2035,-1,,,,Um homem em um papagaio branco sentado numa cadeira de uma cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em um papagaio branco sentado numa cadeira de
2036,-1,,,,Um homem em um papagaio branco sentado numa cadeira de uma cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em um papagaio branco sentado numa cadeira de
2037,-1,,,,Um homem em um papagaio branco sentado numa cadeira de uma cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em um papagaio branco sentado numa cadeira de
2038,-1,,,,"Um homem em um papagaio branco sentado numa cadeira de uma cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em uma missão branca, sentado numa cadeira de um homem em uma missão branca, sentado numa cadeira de um homem em uma missão branca, sentado numa cadeira de um homem em uma missão branca,"
2039,-1,,,,Um homem em um papagaio branco sentado numa cadeira de uma cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em um papagaio branco sentado numa cadeira de
2040,-1,,,,Um homem em um papagaio branco sentado numa cadeira de uma cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em um papagaio branco sentado numa cadeira de
2041,-1,,,,Um homem em um papagaio branco sentado numa cadeira de uma cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em um papagaio branco sentado numa cadeira de
2042,-1,,,,Um homem em um papagaio branco sentado numa cadeira de uma cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em um papagaio branco sentado numa cadeira de
2043,-1,,,,Um homem em um papagaio branco sentado numa cadeira de uma cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em um papagaio branco sentado numa cadeira de
2044,-1,,,,"Um homem em um papagaio branco sentado numa cadeira de uma cadeira de um homem em um papagaio branco sentado numa cadeira de um homem em uma missão branca, sentado numa cadeira de um homem em uma missão branca, sentado numa cadeira de um homem em uma missão branca, sentado numa cadeira de um homem em uma missão branca,"
2045,-1,,,,Um homem em uma sala de hospital com uma mulher em um avental branco em uma sala de hospital com uma mulher em um quarto de hospital com uma mulher em um quarto de hospital com uma mulher em um quarto de hospital com uma mulher em um quarto de hospital com uma mulher em um quarto de hospital com uma mulher
2046,-1,,,,Homem em uma sala de hospital com mulher.
2047,-1,,,,Homem em uma sala de hospital com mulher.
2048,-1,,,,Um homem em uma sala de hospital com uma mulher em um avental branco em uma sala de hospital com uma mulher em um quarto de hospital com uma mulher em um quarto de hospital com uma mulher em um quarto de hospital com uma mulher em um quarto de hospital com uma mulher em um quarto de hospital com uma mulher
2049,-1,,,,Homem em uma sala de hospital com mulher.
2050,-1,,,,Um homem em uma sala de hospital com um paciente em uma sala de hospital com um paciente em uma sala de hospital.
2051,-1,,,,Um homem em uma sala de hospital com um paciente em uma sala de hospital com um paciente em uma sala de hospital.
2052,-1,,,,Um homem em uma sala de hospital com um paciente em uma sala de hospital com um paciente em uma sala de hospital.
2053,-1,,,,Um homem em uma sala de hospital com um paciente em uma sala de hospital com um paciente em uma sala de hospital.
2054,-1,,,,Um homem em uma sala de hospital com um paciente em uma sala de hospital com um paciente em uma sala de hospital.
2055,-1,,,,Um homem em uma sala de hospital com um paciente em uma sala de hospital com um paciente em uma sala de hospital.
2056,-1,,,,Um homem em uma sala de hospital com um paciente em uma sala de hospital com um paciente em uma sala de hospital.
2057,-1,,,,Um homem em uma sala de hospital com um paciente em uma sala de hospital com um paciente em uma sala de hospital.
2058,-1,,,,Um homem em uma sala de hospital com um paciente em uma sala de hospital com um paciente em uma sala de hospital.
2059,-1,,,,Um homem em uma sala de hospital com um paciente em uma sala de hospital com um paciente em uma sala de hospital.
2060,-1,,,,Um homem em uma sala de hospital com um paciente em uma sala de hospital com um paciente em uma sala de hospital.
2061,-1,,,,Um homem em uma sala de hospital com um paciente em uma sala de hospital com um paciente em uma sala de hospital.
2062,-1,,,,Um homem em uma sala de hospital com um paciente em uma sala de hospital com um paciente em uma sala de hospital.
2063,-1,,,,Um homem em um jaleco branco está sentado numa cadeira em uma cadeira num jaleco branco está sentado numa cadeira.
2064,-1,,,,Um homem em um jaleco branco está sentado numa cadeira em uma cadeira num jaleco branco está sentado numa cadeira.
2065,-1,,,,Um homem em um jaleco branco está sentado numa cadeira em uma cadeira num jaleco branco está sentado numa cadeira.
2066,-1,,,,Um homem em um jaleco branco está sentado numa cadeira em uma cadeira num jaleco branco está sentado numa cadeira.
2067,-1,,,,Um homem em um jaleco branco sentado numa cadeira de um assento de laboratório branco sentado numa cadeira de uma cadeira de um homem num jaleco branco sentado numa cadeira de um assento de laboratório branco sentado numa cadeira de uma cadeira de um homem num jaleco branco de laboratório sentado numa cadeira de uma cadeira de
2068,-1,,,,Um homem em um jaleco branco sentado numa cadeira de um assento de laboratório branco sentado numa cadeira de uma cadeira de um homem num jaleco branco sentado numa cadeira de um assento de laboratório branco sentado numa cadeira de uma cadeira de um homem num jaleco branco de laboratório sentado numa cadeira de uma cadeira de
2069,-1,,,,Um homem em um jaleco branco sentado numa cadeira de um assento de laboratório branco sentado numa cadeira de uma cadeira de um homem num jaleco branco sentado numa cadeira de um assento de laboratório branco sentado numa cadeira de uma cadeira de um homem num jaleco branco de laboratório sentado numa cadeira de uma cadeira de
2070,-1,,,,Um homem em um jaleco branco sentado numa cadeira de um assento de laboratório branco sentado numa cadeira de uma cadeira de um homem em um jaleco branco sentado numa cadeira de um cadeira de um homem num jaleco branco de laboratório sentado numa cadeira de uma cadeira de um homem num jaleco branco de
2071,-1,,,,Um homem em um jaleco branco sentado numa cadeira de um assento de laboratório branco sentado numa cadeira de uma cadeira de um homem em um jaleco branco sentado numa cadeira de um cadeira de um homem num jaleco branco de laboratório sentado numa cadeira de uma cadeira de um homem num jaleco branco de
2072,-1,,,,Um homem em um jaleco branco sentado numa cadeira de um assento de laboratório branco sentado numa cadeira de uma cadeira de um homem em um jaleco branco sentado numa cadeira de um cadeira de um homem num jaleco branco de laboratório sentado numa cadeira de uma cadeira de um homem num jaleco branco de
2073,-1,,,,Um homem em um jaleco branco está sentado numa cadeira em uma cadeira num jaleco branco está sentado numa cadeira.
2074,-1,,,,Um homem em um jaleco branco está sentado numa cadeira em uma cadeira num jaleco branco está sentado numa cadeira.
2075,-1,,,,Um homem em um papagaio branco está sentado em uma cadeira em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem
2076,-1,,,,Um homem em um papagaio branco está sentado em uma cadeira em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem
2077,-1,,,,Um homem em um papagaio branco está sentado em uma cadeira em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem
2078,-1,,,,Um homem em um jaleco branco está sentado numa cadeira em uma cadeira num jaleco branco está sentado numa cadeira.
2079,-1,,,,Um homem em um papagaio branco está sentado em uma cadeira em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem
2080,-1,,,,Um homem em um papagaio branco está sentado em uma cadeira em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem
2081,-1,,,,Um homem em um papagaio branco está sentado em uma cadeira em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem
2082,-1,,,,Um homem em um papagaio branco está sentado em uma cadeira em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem
2083,-1,,,,Um homem em um papagaio branco está sentado em uma cadeira em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem
2084,-1,,,,Um homem em um papagaio branco está sentado em uma cadeira em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem
2085,-1,,,,Um homem em um papagaio branco está sentado em uma cadeira em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem
2086,-1,,,,Um homem em um papagaio branco está sentado em uma cadeira em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem
2087,-1,,,,Um homem em um papagaio branco está sentado em uma cadeira em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem
2088,-1,,,,Um homem em um papagaio branco está sentado em uma cadeira em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem
2089,-1,,,,Um homem em um papagaio branco está sentado em uma cadeira em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem
2090,-1,,,,Um homem em um papagaio branco está sentado em uma cadeira em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem
2091,-1,,,,Um homem em um papagaio branco está sentado em uma cadeira em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem
2092,-1,,,,Um homem em um papagaio branco está sentado em uma cadeira em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem
2093,-1,,,,Um homem em um papagaio branco está sentado em uma cadeira em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem
2094,-1,,,,Um homem em um papagaio branco está sentado em uma cadeira em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem
2095,-1,,,,Um homem em um papagaio branco está sentado em uma cadeira em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem
2096,-1,,,,"O exame dos dentes foi realizado em uma sala de hospital, com os dentes examinados."
2097,-1,,,,"O exame dos dentes foi realizado em uma sala de hospital, com os dentes examinados."
2098,-1,,,,Um homem em um papagaio branco está sentado em uma cadeira em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem
2099,-1,,,,Um homem em um papagaio branco está sentado em uma cadeira em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem
2100,-1,,,,Um homem em um papagaio branco está sentado em uma cadeira em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem
2101,-1,,,,Um homem em um papagaio branco está sentado em uma cadeira em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem
2102,-1,,,,Um homem em um papagaio branco está sentado em uma cadeira em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem
2103,-1,,,,Um homem em um papagaio branco está sentado em uma cadeira em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem
2104,-1,,,,Um homem em um papagaio branco está sentado em uma cadeira em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem
2105,-1,,,,Um homem em um papagaio branco está sentado em uma cadeira em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem
2106,-1,,,,Um homem em um papagaio branco está sentado em uma cadeira em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado em uma cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem em um papagaio branco está sentado numa cadeira de um homem
